month,countries,value,country_code
1997-10,Indonesia,121490,360
1997-10,Thailand,78624,764
1997-10,Philippines,24720,608
1997-10,Vietnam,9592,704
1997-10,China,34927,156
1997-10,Hong Kong,55818,344
1997-10,Japan,74666,392
1997-10,United Kingdom,44376,826
1997-10,France,10403,250
1997-10,Germany,22328,276
1997-11,Malaysia,142294,458
1997-11,Indonesia,121260,360
1997-11,Thailand,93092,764
1997-11,Philippines,25378,608
1997-11,Vietnam,9721,704
1997-11,China,32289,156
1997-11,Hong Kong,63346,344
1997-11,Japan,81196,392
1997-11,United Kingdom,36526,826
1997-11,France,8627,250
1997-11,Germany,17403,276
1997-12,Malaysia,171032,458
1997-12,Indonesia,136735,360
1997-12,Thailand,121611,764
1997-12,Philippines,24431,608
1997-12,Vietnam,10171,704
1997-12,China,37509,156
1997-12,Hong Kong,81410,344
1997-12,Japan,91361,392
1997-12,United Kingdom,41780,826
1997-12,France,9357,250
1997-12,Germany,16317,276
1998-01,Malaysia,126097,458
1998-01,Indonesia,101706,360
1998-01,Thailand,82982,764
1998-01,Philippines,29489,608
1998-01,Vietnam,10913,704
1998-01,China,27293,156
1998-01,Hong Kong,62662,344
1998-01,Japan,68880,392
1998-01,United Kingdom,38260,826
1998-01,France,8756,250
1998-01,Germany,17405,276
1998-02,Malaysia,136932,458
1998-02,Indonesia,86977,360
1998-02,Thailand,88816,764
1998-02,Philippines,23190,608
1998-02,Vietnam,12747,704
1998-02,China,30718,156
1998-02,Hong Kong,51991,344
1998-02,Japan,74204,392
1998-02,United Kingdom,36901,826
1998-02,France,8565,250
1998-02,Germany,19266,276
1998-03,Malaysia,142718,458
1998-03,Indonesia,86188,360
1998-03,Thailand,97714,764
1998-03,Philippines,25608,608
1998-03,Vietnam,11230,704
1998-03,China,29031,156
1998-03,Hong Kong,60349,344
1998-03,Japan,79203,392
1998-03,United Kingdom,37312,826
1998-03,France,7836,250
1998-03,Germany,20257,276
1998-04,Malaysia,138968,458
1998-04,Indonesia,91945,360
1998-04,Thailand,93783,764
1998-04,Philippines,29149,608
1998-04,Vietnam,11285,704
1998-04,China,33018,156
1998-04,Hong Kong,65009,344
1998-04,Japan,63607,392
1998-04,United Kingdom,36851,826
1998-04,France,9050,250
1998-04,Germany,20891,276
1998-05,Malaysia,143702,458
1998-05,Indonesia,118284,360
1998-05,Thailand,94665,764
1998-05,Philippines,26032,608
1998-05,Vietnam,9380,704
1998-05,China,34997,156
1998-05,Hong Kong,62214,344
1998-05,Japan,63755,392
1998-05,United Kingdom,35049,826
1998-05,France,8242,250
1998-05,Germany,19080,276
1998-06,Malaysia,156790,458
1998-06,Indonesia,81867,360
1998-06,Thailand,109992,764
1998-06,Philippines,27268,608
1998-06,Vietnam,9810,704
1998-06,China,37941,156
1998-06,Hong Kong,71401,344
1998-06,Japan,79077,392
1998-06,United Kingdom,44191,826
1998-06,France,8328,250
1998-06,Germany,19709,276
1998-07,Malaysia,127968,458
1998-07,Indonesia,89746,360
1998-07,Thailand,90411,764
1998-07,Philippines,25877,608
1998-07,Vietnam,11173,704
1998-07,China,28433,156
1998-07,Hong Kong,69555,344
1998-07,Japan,92309,392
1998-07,United Kingdom,48764,826
1998-07,France,11715,250
1998-07,Germany,26919,276
1998-08,Malaysia,137336,458
1998-08,Indonesia,101014,360
1998-08,Thailand,99238,764
1998-08,Philippines,26761,608
1998-08,Vietnam,12641,704
1998-08,China,28574,156
1998-08,Hong Kong,70942,344
1998-08,Japan,96154,392
1998-08,United Kingdom,44843,826
1998-08,France,11714,250
1998-08,Germany,24836,276
1998-09,Malaysia,123402,458
1998-09,Indonesia,96938,360
1998-09,Thailand,80908,764
1998-09,Philippines,23390,608
1998-09,Vietnam,9521,704
1998-09,China,30903,156
1998-09,Hong Kong,59408,344
1998-09,Japan,82141,392
1998-09,United Kingdom,44653,826
1998-09,France,9683,250
1998-09,Germany,26236,276
1998-10,Malaysia,123069,458
1998-10,Indonesia,109208,360
1998-10,Thailand,102663,764
1998-10,Philippines,23198,608
1998-10,Vietnam,10394,704
1998-10,China,41310,156
1998-10,Hong Kong,63524,344
1998-10,Japan,68534,392
1998-10,United Kingdom,47293,826
1998-10,France,11734,250
1998-10,Germany,30565,276
1998-11,Malaysia,112379,458
1998-11,Indonesia,99787,360
1998-11,Thailand,109520,764
1998-11,Philippines,23609,608
1998-11,Vietnam,10874,704
1998-11,China,36499,156
1998-11,Hong Kong,65745,344
1998-11,Japan,73198,392
1998-11,United Kingdom,43020,826
1998-11,France,11712,250
1998-11,Germany,23339,276
1998-12,Malaysia,131877,458
1998-12,Indonesia,117449,360
1998-12,Thailand,131650,764
1998-12,Philippines,22786,608
1998-12,Vietnam,11008,704
1998-12,China,43862,156
1998-12,Hong Kong,90142,344
1998-12,Japan,89188,392
1998-12,United Kingdom,46886,826
1998-12,France,12616,250
1998-12,Germany,21195,276
1999-01,Malaysia,111462,458
1999-01,Indonesia,114537,360
1999-01,Thailand,106454,764
1999-01,Philippines,32410,608
1999-01,Vietnam,12719,704
1999-01,China,30833,156
1999-01,Hong Kong,63640,344
1999-01,Japan,80679,392
1999-01,United Kingdom,41256,826
1999-01,France,11803,250
1999-01,Germany,26727,276
1999-02,Malaysia,124473,458
1999-02,Indonesia,97820,360
1999-02,Thailand,98850,764
1999-02,Philippines,24892,608
1999-02,Vietnam,11840,704
1999-02,China,37702,156
1999-02,Hong Kong,63747,344
1999-02,Japan,74263,392
1999-02,United Kingdom,41288,826
1999-02,France,11420,250
1999-02,Germany,22638,276
1999-03,Malaysia,123590,458
1999-03,Indonesia,113406,360
1999-03,Thailand,111906,764
1999-03,Philippines,29428,608
1999-03,Vietnam,16283,704
1999-03,China,34990,156
1999-03,Hong Kong,63610,344
1999-03,Japan,90257,392
1999-03,United Kingdom,47222,826
1999-03,France,12423,250
1999-03,Germany,24666,276
1999-04,Malaysia,116245,458
1999-04,Indonesia,106180,360
1999-04,Thailand,105857,764
1999-04,Philippines,31771,608
1999-04,Vietnam,13529,704
1999-04,China,39199,156
1999-04,Hong Kong,62041,344
1999-04,Japan,69053,392
1999-04,United Kingdom,37720,826
1999-04,France,10560,250
1999-04,Germany,21389,276
1999-05,Malaysia,123465,458
1999-05,Indonesia,122647,360
1999-05,Thailand,103669,764
1999-05,Philippines,31098,608
1999-05,Vietnam,10464,704
1999-05,China,41495,156
1999-05,Hong Kong,59879,344
1999-05,Japan,64538,392
1999-05,United Kingdom,36440,826
1999-05,France,10210,250
1999-05,Germany,21736,276
1999-06,Malaysia,138882,458
1999-06,Indonesia,95407,360
1999-06,Thailand,121601,764
1999-06,Philippines,30463,608
1999-06,Vietnam,12177,704
1999-06,China,53715,156
1999-06,Hong Kong,77069,344
1999-06,Japan,85645,392
1999-06,United Kingdom,49328,826
1999-06,France,12044,250
1999-06,Germany,22826,276
1999-07,Malaysia,127632,458
1999-07,Indonesia,110946,360
1999-07,Thailand,102236,764
1999-07,Philippines,28093,608
1999-07,Vietnam,15025,704
1999-07,China,37088,156
1999-07,Hong Kong,75374,344
1999-07,Japan,89553,392
1999-07,United Kingdom,57393,826
1999-07,France,14099,250
1999-07,Germany,28619,276
1999-08,Malaysia,133323,458
1999-08,Indonesia,122693,360
1999-08,Thailand,105374,764
1999-08,Philippines,27815,608
1999-08,Vietnam,15457,704
1999-08,China,32657,156
1999-08,Hong Kong,70744,344
1999-08,Japan,105768,392
1999-08,United Kingdom,50187,826
1999-08,France,12754,250
1999-08,Germany,24869,276
1999-09,Malaysia,128616,458
1999-09,Indonesia,121364,360
1999-09,Thailand,92632,764
1999-09,Philippines,27739,608
1999-09,Vietnam,10759,704
1999-09,China,39245,156
1999-09,Hong Kong,63915,344
1999-09,Japan,91162,392
1999-09,United Kingdom,54520,826
1999-09,France,12112,250
1999-09,Germany,23869,276
1999-10,Malaysia,131914,458
1999-10,Indonesia,110305,360
1999-10,Thailand,112774,764
1999-10,Philippines,28336,608
1999-10,Vietnam,11326,704
1999-10,China,47620,156
1999-10,Hong Kong,67592,344
1999-10,Japan,82021,392
1999-10,United Kingdom,59892,826
1999-10,France,15207,250
1999-10,Germany,29242,276
1999-11,Malaysia,135220,458
1999-11,Indonesia,104339,360
1999-11,Thailand,123658,764
1999-11,Philippines,28578,608
1999-11,Vietnam,12463,704
1999-11,China,41002,156
1999-11,Hong Kong,72862,344
1999-11,Japan,85550,392
1999-11,United Kingdom,57192,826
1999-11,France,11858,250
1999-11,Germany,25449,276
1999-12,Malaysia,150096,458
1999-12,Indonesia,126737,360
1999-12,Thailand,131220,764
1999-12,Philippines,25928,608
1999-12,Vietnam,11735,704
1999-12,China,44975,156
1999-12,Hong Kong,85433,344
1999-12,Japan,89628,392
1999-12,United Kingdom,46002,826
1999-12,France,10457,250
1999-12,Germany,21360,276
2000-01,Malaysia,121018,458
2000-01,Indonesia,120322,360
2000-01,Thailand,111636,764
2000-01,Philippines,35228,608
2000-01,Vietnam,10885,704
2000-01,China,34013,156
2000-01,Hong Kong,69711,344
2000-01,Japan,86339,392
2000-01,United Kingdom,45630,826
2000-01,France,11469,250
2000-01,Germany,24251,276
2000-02,Malaysia,140873,458
2000-02,Indonesia,108219,360
2000-02,Thailand,112799,764
2000-02,Philippines,28769,608
2000-02,Vietnam,15578,704
2000-02,China,44500,156
2000-02,Hong Kong,69344,344
2000-02,Japan,84269,392
2000-02,United Kingdom,48556,826
2000-02,France,11424,250
2000-02,Germany,22852,276
2000-03,Malaysia,140595,458
2000-03,Indonesia,124415,360
2000-03,Thailand,121424,764
2000-03,Philippines,33325,608
2000-03,Vietnam,16636,704
2000-03,China,38781,156
2000-03,Hong Kong,74961,344
2000-03,Japan,97273,392
2000-03,United Kingdom,43837,826
2000-03,France,10737,250
2000-03,Germany,21926,276
2000-04,Malaysia,137920,458
2000-04,Indonesia,117352,360
2000-04,Thailand,117760,764
2000-04,Philippines,36480,608
2000-04,Vietnam,14842,704
2000-04,China,49473,156
2000-04,Hong Kong,84503,344
2000-04,Japan,75681,392
2000-04,United Kingdom,46392,826
2000-04,France,12110,250
2000-04,Germany,24330,276
2000-05,Malaysia,141765,458
2000-05,Indonesia,113530,360
2000-05,Thailand,116064,764
2000-05,Philippines,36619,608
2000-05,Vietnam,12963,704
2000-05,China,47049,156
2000-05,Hong Kong,73059,344
2000-05,Japan,68447,392
2000-05,United Kingdom,39014,826
2000-05,France,11045,250
2000-05,Germany,20625,276
2000-06,Malaysia,145721,458
2000-06,Indonesia,130476,360
2000-06,Thailand,119888,764
2000-06,Philippines,30892,608
2000-06,Vietnam,13775,704
2000-06,China,56856,156
2000-06,Hong Kong,88672,344
2000-06,Japan,84437,392
2000-06,United Kingdom,50762,826
2000-06,France,12126,250
2000-06,Germany,23108,276
2000-07,Malaysia,138135,458
2000-07,Indonesia,130962,360
2000-07,Thailand,112293,764
2000-07,Philippines,29272,608
2000-07,Vietnam,16357,704
2000-07,China,41720,156
2000-07,Hong Kong,87920,344
2000-07,Japan,99791,392
2000-07,United Kingdom,67690,826
2000-07,France,13596,250
2000-07,Germany,29708,276
2000-08,Malaysia,145755,458
2000-08,Indonesia,127648,360
2000-08,Thailand,105648,764
2000-08,Philippines,29637,608
2000-08,Vietnam,17764,704
2000-08,China,38873,156
2000-08,Hong Kong,84901,344
2000-08,Japan,105872,392
2000-08,United Kingdom,59691,826
2000-08,France,12145,250
2000-08,Germany,27917,276
2000-09,Malaysia,136372,458
2000-09,Indonesia,126821,360
2000-09,Thailand,103536,764
2000-09,Philippines,28194,608
2000-09,Vietnam,13125,704
2000-09,China,56587,156
2000-09,Hong Kong,82193,344
2000-09,Japan,92951,392
2000-09,United Kingdom,60317,826
2000-09,France,11463,250
2000-09,Germany,27937,276
2000-10,Malaysia,139806,458
2000-10,Indonesia,124236,360
2000-10,Thailand,109595,764
2000-10,Philippines,29193,608
2000-10,Vietnam,12462,704
2000-10,China,54012,156
2000-10,Hong Kong,78192,344
2000-10,Japan,89552,392
2000-10,United Kingdom,69349,826
2000-10,France,14131,250
2000-10,Germany,30549,276
2000-11,Malaysia,141943,458
2000-11,Indonesia,114142,360
2000-11,Thailand,119924,764
2000-11,Philippines,26806,608
2000-11,Vietnam,12887,704
2000-11,China,50383,156
2000-11,Hong Kong,80740,344
2000-11,Japan,90741,392
2000-11,United Kingdom,59086,826
2000-11,France,11317,250
2000-11,Germany,25609,276
2000-12,Malaysia,146896,458
2000-12,Indonesia,128598,360
2000-12,Thailand,133773,764
2000-12,Philippines,25279,608
2000-12,Vietnam,13157,704
2000-12,China,60253,156
2000-12,Hong Kong,99420,344
2000-12,Japan,98011,392
2000-12,United Kingdom,68296,826
2000-12,France,12285,250
2000-12,Germany,24673,276
2001-01,Malaysia,130138,458
2001-01,Indonesia,115362,360
2001-01,Thailand,116099,764
2001-01,Philippines,34866,608
2001-01,Vietnam,15799,704
2001-01,China,54210,156
2001-01,Hong Kong,89147,344
2001-01,Japan,85980,392
2001-01,United Kingdom,60469,826
2001-01,France,10880,250
2001-01,Germany,23638,276
2001-02,Malaysia,125339,458
2001-02,Indonesia,108701,360
2001-02,Thailand,108692,764
2001-02,Philippines,26309,608
2001-02,Vietnam,17471,704
2001-02,China,39701,156
2001-02,Hong Kong,61990,344
2001-02,Japan,85205,392
2001-02,United Kingdom,52375,826
2001-02,France,11712,250
2001-02,Germany,24888,276
2001-03,Malaysia,143255,458
2001-03,Indonesia,124848,360
2001-03,Thailand,127617,764
2001-03,Philippines,31161,608
2001-03,Vietnam,17973,704
2001-03,China,45756,156
2001-03,Hong Kong,84529,344
2001-03,Japan,96285,392
2001-03,United Kingdom,54893,826
2001-03,France,11226,250
2001-03,Germany,25026,276
2001-04,Malaysia,132264,458
2001-04,Indonesia,114670,360
2001-04,Thailand,117122,764
2001-04,Philippines,35439,608
2001-04,Vietnam,15134,704
2001-04,China,52287,156
2001-04,Hong Kong,79243,344
2001-04,Japan,77559,392
2001-04,United Kingdom,47877,826
2001-04,France,12435,250
2001-04,Germany,24637,276
2001-05,Malaysia,146426,458
2001-05,Indonesia,114638,360
2001-05,Thailand,117248,764
2001-05,Philippines,32439,608
2001-05,Vietnam,13018,704
2001-05,China,52877,156
2001-05,Hong Kong,75440,344
2001-05,Japan,70313,392
2001-05,United Kingdom,41334,826
2001-05,France,11114,250
2001-05,Germany,22706,276
2001-06,Malaysia,146886,458
2001-06,Indonesia,133007,360
2001-06,Thailand,126720,764
2001-06,Philippines,30622,608
2001-06,Vietnam,14876,704
2001-06,China,58859,156
2001-06,Hong Kong,90455,344
2001-06,Japan,83053,392
2001-06,United Kingdom,55092,826
2001-06,France,13893,250
2001-06,Germany,24370,276
2001-07,Malaysia,139246,458
2001-07,Indonesia,134499,360
2001-07,Thailand,125253,764
2001-07,Philippines,28116,608
2001-07,Vietnam,16924,704
2001-07,China,46398,156
2001-07,Hong Kong,82709,344
2001-07,Japan,93070,392
2001-07,United Kingdom,62854,826
2001-07,France,16251,250
2001-07,Germany,33728,276
2001-08,Malaysia,142299,458
2001-08,Indonesia,134653,360
2001-08,Thailand,117532,764
2001-08,Philippines,28451,608
2001-08,Vietnam,17955,704
2001-08,China,46693,156
2001-08,Hong Kong,78212,344
2001-08,Japan,100180,392
2001-08,United Kingdom,57713,826
2001-08,France,13353,250
2001-08,Germany,32484,276
2001-09,Malaysia,129751,458
2001-09,Indonesia,131829,360
2001-09,Thailand,101839,764
2001-09,Philippines,25937,608
2001-09,Vietnam,14102,704
2001-09,China,56247,156
2001-09,Hong Kong,71564,344
2001-09,Japan,78087,392
2001-09,United Kingdom,59237,826
2001-09,France,12611,250
2001-09,Germany,31920,276
2001-10,Malaysia,115435,458
2001-10,Indonesia,117909,360
2001-10,Thailand,104821,764
2001-10,Philippines,25161,608
2001-10,Vietnam,12434,704
2001-10,China,57856,156
2001-10,Hong Kong,61953,344
2001-10,Japan,51721,392
2001-10,United Kingdom,59220,826
2001-10,France,14267,250
2001-10,Germany,32111,276
2001-11,Malaysia,110446,458
2001-11,Indonesia,103426,360
2001-11,Thailand,116974,764
2001-11,Philippines,24225,608
2001-11,Vietnam,12816,704
2001-11,China,51321,156
2001-11,Hong Kong,65346,344
2001-11,Japan,50236,392
2001-11,United Kingdom,52324,826
2001-11,France,11416,250
2001-11,Germany,26922,276
2001-12,Malaysia,125996,458
2001-12,Indonesia,138826,360
2001-12,Thailand,149701,764
2001-12,Philippines,25203,608
2001-12,Vietnam,12987,704
2001-12,China,64579,156
2001-12,Hong Kong,93734,344
2001-12,Japan,73343,392
2001-12,United Kingdom,62108,826
2001-12,France,12928,250
2001-12,Germany,27670,276
2002-01,Malaysia,106958,458
2002-01,Indonesia,116717,360
2002-01,Thailand,120485,764
2002-01,Philippines,37006,608
2002-01,Vietnam,14546,704
2002-01,China,47903,156
2002-01,Hong Kong,67510,344
2002-01,Japan,67610,392
2002-01,United Kingdom,57906,826
2002-01,France,13644,250
2002-01,Germany,29233,276
2002-02,Malaysia,115959,458
2002-02,Indonesia,106207,360
2002-02,Thailand,125030,764
2002-02,Philippines,27044,608
2002-02,Vietnam,14649,704
2002-02,China,58369,156
2002-02,Hong Kong,72956,344
2002-02,Japan,73246,392
2002-02,United Kingdom,53508,826
2002-02,France,14280,250
2002-02,Germany,24953,276
2002-03,Malaysia,127362,458
2002-03,Indonesia,134453,360
2002-03,Thailand,139559,764
2002-03,Philippines,33657,608
2002-03,Vietnam,18788,704
2002-03,China,58347,156
2002-03,Hong Kong,78154,344
2002-03,Japan,83667,392
2002-03,United Kingdom,58728,826
2002-03,France,15140,250
2002-03,Germany,28020,276
2002-04,Malaysia,120026,458
2002-04,Indonesia,117023,360
2002-04,Thailand,133777,764
2002-04,Philippines,37137,608
2002-04,Vietnam,17274,704
2002-04,China,68240,156
2002-04,Hong Kong,69182,344
2002-04,Japan,71903,392
2002-04,United Kingdom,41491,826
2002-04,France,13712,250
2002-04,Germany,27980,276
2002-05,Malaysia,135484,458
2002-05,Indonesia,123486,360
2002-05,Thailand,129980,764
2002-05,Philippines,35732,608
2002-05,Vietnam,15084,704
2002-05,China,66056,156
2002-05,Hong Kong,71786,344
2002-05,Japan,65216,392
2002-05,United Kingdom,41165,826
2002-05,France,12176,250
2002-05,Germany,24253,276
2002-06,Malaysia,126610,458
2002-06,Indonesia,148303,360
2002-06,Thailand,132394,764
2002-06,Philippines,31871,608
2002-06,Vietnam,16314,704
2002-06,China,74841,156
2002-06,Hong Kong,81551,344
2002-06,Japan,75273,392
2002-06,United Kingdom,52859,826
2002-06,France,14610,250
2002-06,Germany,28077,276
2002-07,Malaysia,122356,458
2002-07,Indonesia,137092,360
2002-07,Thailand,121802,764
2002-07,Philippines,28102,608
2002-07,Vietnam,18697,704
2002-07,China,59534,156
2002-07,Hong Kong,78388,344
2002-07,Japan,87638,392
2002-07,United Kingdom,58941,826
2002-07,France,16109,250
2002-07,Germany,35785,276
2002-08,Malaysia,125430,458
2002-08,Indonesia,139045,360
2002-08,Thailand,121168,764
2002-08,Philippines,29621,608
2002-08,Vietnam,19333,704
2002-08,China,55877,156
2002-08,Hong Kong,71819,344
2002-08,Japan,98334,392
2002-08,United Kingdom,54577,826
2002-08,France,13818,250
2002-08,Germany,32933,276
2002-09,Malaysia,113659,458
2002-09,Indonesia,130141,360
2002-09,Thailand,114113,764
2002-09,Philippines,26814,608
2002-09,Vietnam,15686,704
2002-09,China,70880,156
2002-09,Hong Kong,66373,344
2002-09,Japan,89327,392
2002-09,United Kingdom,56826,826
2002-09,France,13160,250
2002-09,Germany,33979,276
2002-10,Malaysia,117730,458
2002-10,Indonesia,124973,360
2002-10,Thailand,127048,764
2002-10,Philippines,28539,608
2002-10,Vietnam,16644,704
2002-10,China,73256,156
2002-10,Hong Kong,67471,344
2002-10,Japan,76248,392
2002-10,United Kingdom,60883,826
2002-10,France,13883,250
2002-10,Germany,37521,276
2002-11,Malaysia,114540,458
2002-11,Indonesia,91888,360
2002-11,Thailand,135519,764
2002-11,Philippines,25198,608
2002-11,Vietnam,17953,704
2002-11,China,74587,156
2002-11,Hong Kong,69924,344
2002-11,Japan,73551,392
2002-11,United Kingdom,52836,826
2002-11,France,12889,250
2002-11,Germany,29044,276
2002-12,Malaysia,130276,458
2002-12,Indonesia,145422,360
2002-12,Thailand,158941,764
2002-12,Philippines,26515,608
2002-12,Vietnam,19446,704
2002-12,China,85815,156
2002-12,Hong Kong,97590,344
2002-12,Japan,88674,392
2002-12,United Kingdom,62092,826
2002-12,France,14724,250
2002-12,Germany,30207,276
2003-01,Malaysia,104115,458
2003-01,Indonesia,116815,360
2003-01,Thailand,123944,764
2003-01,Philippines,37460,608
2003-01,Vietnam,19710,704
2003-01,China,65653,156
2003-01,Hong Kong,72340,344
2003-01,Japan,71941,392
2003-01,United Kingdom,59349,826
2003-01,France,15357,250
2003-01,Germany,30281,276
2003-02,Malaysia,113553,458
2003-02,Indonesia,111506,360
2003-02,Thailand,137762,764
2003-02,Philippines,27624,608
2003-02,Vietnam,22481,704
2003-02,China,69638,156
2003-02,Hong Kong,64485,344
2003-02,Japan,68686,392
2003-02,United Kingdom,51084,826
2003-02,France,13852,250
2003-02,Germany,29232,276
2003-03,Malaysia,109605,458
2003-03,Indonesia,113642,360
2003-03,Thailand,130884,764
2003-03,Philippines,28868,608
2003-03,Vietnam,22311,704
