month,countries,value,country_code
1998-07,United Kingdom,40657,826
1998-07,France,9908,250
1998-07,Germany,20337,276
1998-08,Malaysia,117628,458
1998-08,Indonesia,107434,360
1998-08,Thailand,85748,764
1998-08,Philippines,25363,608
1998-08,Vietnam,10056,704
1998-08,China,26644,156
1998-08,Hong Kong,82256,344
1998-08,Japan,101463,392
1998-08,United Kingdom,44147,826
1998-08,France,12026,250
1998-08,Germany,26792,276
1998-09,Malaysia,111979,458
1998-09,Indonesia,98500,360
1998-09,Thailand,77210,764
1998-09,Philippines,23503,608
1998-09,Vietnam,8961,704
1998-09,China,31572,156
1998-09,Hong Kong,54006,344
1998-09,Japan,89362,392
1998-09,United Kingdom,43734,826
1998-09,France,10243,250
1998-09,Germany,24688,276
1998-10,Malaysia,105699,458
1998-10,Indonesia,110385,360
1998-10,Thailand,97447,764
1998-10,Philippines,23802,608
1998-10,Vietnam,10343,704
1998-10,China,36882,156
1998-10,Hong Kong,67732,344
1998-10,Japan,67794,392
1998-10,United Kingdom,34724,826
1998-10,France,9539,250
1998-10,Germany,23362,276
1998-11,Malaysia,105457,458
1998-11,Indonesia,107600,360
1998-11,Thailand,102195,764
1998-11,Philippines,25814,608
1998-11,Vietnam,12044,704
1998-11,China,32880,156
1998-11,Hong Kong,75506,344
1998-11,Japan,79536,392
1998-11,United Kingdom,34659,826
1998-11,France,11833,250
1998-11,Germany,23228,276
1998-12,Malaysia,130957,458
1998-12,Indonesia,106885,360
1998-12,Thailand,123430,764
1998-12,Philippines,34709,608
1998-12,Vietnam,13867,704
1998-12,China,36061,156
1998-12,Hong Kong,90516,344
1998-12,Japan,79637,392
1998-12,United Kingdom,36736,826
1998-12,France,11380,250
1998-12,Germany,20570,276
1999-01,Malaysia,98298,458
1999-01,Indonesia,127019,360
1999-01,Thailand,89203,764
1999-01,Philippines,23867,608
1999-01,Vietnam,12473,704
1999-01,China,23063,156
1999-01,Hong Kong,59749,344
1999-01,Japan,85086,392
1999-01,United Kingdom,41992,826
1999-01,France,12682,250
1999-01,Germany,22673,276
1999-02,Malaysia,116542,458
1999-02,Indonesia,94820,360
1999-02,Thailand,89912,764
1999-02,Philippines,24422,608
1999-02,Vietnam,14490,704
1999-02,China,36874,156
1999-02,Hong Kong,71740,344
1999-02,Japan,73695,392
1999-02,United Kingdom,33860,826
1999-02,France,10890,250
1999-02,Germany,20930,276
1999-03,Malaysia,117606,458
1999-03,Indonesia,113902,360
1999-03,Thailand,102739,764
1999-03,Philippines,31373,608
1999-03,Vietnam,12057,704
1999-03,China,32533,156
1999-03,Hong Kong,67346,344
1999-03,Japan,98259,392
1999-03,United Kingdom,48443,826
1999-03,France,15251,250
1999-03,Germany,27675,276
1999-04,Malaysia,107229,458
1999-04,Indonesia,101434,360
1999-04,Thailand,92926,764
1999-04,Philippines,30103,608
1999-04,Vietnam,10409,704
1999-04,China,37709,156
1999-04,Hong Kong,67143,344
1999-04,Japan,67193,392
1999-04,United Kingdom,52757,826
1999-04,France,13220,250
1999-04,Germany,27112,276
1999-05,Malaysia,117351,458
1999-05,Indonesia,91597,360
1999-05,Thailand,94354,764
1999-05,Philippines,33361,608
1999-05,Vietnam,11804,704
1999-05,China,46075,156
1999-05,Hong Kong,66741,344
1999-05,Japan,75763,392
1999-05,United Kingdom,47630,826
1999-05,France,12850,250
1999-05,Germany,26303,276
1999-06,Malaysia,137608,458
1999-06,Indonesia,124362,360
1999-06,Thailand,109228,764
1999-06,Philippines,30831,608
1999-06,Vietnam,13650,704
1999-06,China,43587,156
1999-06,Hong Kong,69457,344
1999-06,Japan,81199,392
1999-06,United Kingdom,43737,826
1999-06,France,12058,250
1999-06,Germany,24723,276
1999-07,Malaysia,123070,458
1999-07,Indonesia,130756,360
1999-07,Thailand,94599,764
1999-07,Philippines,27940,608
1999-07,Vietnam,14742,704
1999-07,China,28356,156
1999-07,Hong Kong,70146,344
1999-07,Japan,83492,392
1999-07,United Kingdom,44215,826
1999-07,France,11586,250
1999-07,Germany,25227,276
1999-08,Malaysia,120833,458
1999-08,Indonesia,125246,360
1999-08,Thailand,94427,764
1999-08,Philippines,26674,608
1999-08,Vietnam,11767,704
1999-08,China,33745,156
1999-08,Hong Kong,81929,344
1999-08,Japan,107519,392
1999-08,United Kingdom,52576,826
1999-08,France,13626,250
1999-08,Germany,26103,276
1999-09,Malaysia,121490,458
1999-09,Indonesia,116988,360
1999-09,Thailand,88539,764
1999-09,Philippines,26762,608
1999-09,Vietnam,9922,704
1999-09,China,42241,156
1999-09,Hong Kong,60978,344
1999-09,Japan,95655,392
1999-09,United Kingdom,52032,826
1999-09,France,13033,250
1999-09,Germany,27203,276
1999-10,Malaysia,124468,458
1999-10,Indonesia,108801,360
1999-10,Thailand,106065,764
1999-10,Philippines,28680,608
1999-10,Vietnam,10769,704
1999-10,China,41527,156
1999-10,Hong Kong,68153,344
1999-10,Japan,81512,392
1999-10,United Kingdom,44972,826
1999-10,France,12545,250
1999-10,Germany,25382,276
1999-11,Malaysia,128704,458
1999-11,Indonesia,126135,360
1999-11,Thailand,117891,764
1999-11,Philippines,31319,608
1999-11,Vietnam,12644,704
1999-11,China,40781,156
1999-11,Hong Kong,80460,344
1999-11,Japan,86491,392
1999-11,United Kingdom,44861,826
1999-11,France,11737,250
1999-11,Germany,24066,276
1999-12,Malaysia,137521,458
1999-12,Indonesia,117331,360
1999-12,Thailand,117011,764
1999-12,Philippines,36408,608
1999-12,Vietnam,12618,704
1999-12,China,36541,156
1999-12,Hong Kong,80827,344
1999-12,Japan,84171,392
1999-12,United Kingdom,42087,826
1999-12,France,10831,250
1999-12,Germany,20631,276
2000-01,Malaysia,119796,458
2000-01,Indonesia,138476,360
2000-01,Thailand,93706,764
2000-01,Philippines,26012,608
2000-01,Vietnam,16001,704
2000-01,China,32425,156
2000-01,Hong Kong,59262,344
2000-01,Japan,81335,392
2000-01,United Kingdom,46677,826
2000-01,France,11098,250
2000-01,Germany,23172,276
2000-02,Malaysia,126123,458
2000-02,Indonesia,103555,360
2000-02,Thailand,103202,764
2000-02,Philippines,27399,608
2000-02,Vietnam,13728,704
2000-02,China,41438,156
2000-02,Hong Kong,72653,344
2000-02,Japan,84197,392
2000-02,United Kingdom,40712,826
2000-02,France,11200,250
2000-02,Germany,21929,276
2000-03,Malaysia,133763,458
2000-03,Indonesia,122938,360
2000-03,Thailand,109787,764
2000-03,Philippines,36073,608
2000-03,Vietnam,13821,704
2000-03,China,37857,156
2000-03,Hong Kong,72028,344
2000-03,Japan,102772,392
2000-03,United Kingdom,53409,826
2000-03,France,13920,250
2000-03,Germany,26843,276
2000-04,Malaysia,130001,458
2000-04,Indonesia,122270,360
2000-04,Thailand,110949,764
2000-04,Philippines,35706,608
2000-04,Vietnam,13306,704
2000-04,China,51554,156
2000-04,Hong Kong,78949,344
2000-04,Japan,76153,392
2000-04,United Kingdom,53178,826
2000-04,France,13304,250
2000-04,Germany,25994,276
2000-05,Malaysia,131046,458
2000-05,Indonesia,114887,360
2000-05,Thailand,103173,764
2000-05,Philippines,36223,608
2000-05,Vietnam,13379,704
2000-05,China,51967,156
2000-05,Hong Kong,78458,344
2000-05,Japan,77946,392
2000-05,United Kingdom,53430,826
2000-05,France,13964,250
2000-05,Germany,26866,276
2000-06,Malaysia,144190,458
2000-06,Indonesia,127515,360
2000-06,Thailand,109114,764
2000-06,Philippines,31490,608
2000-06,Vietnam,16000,704
2000-06,China,44901,156
2000-06,Hong Kong,79298,344
2000-06,Japan,82434,392
2000-06,United Kingdom,49261,826
2000-06,France,13383,250
2000-06,Germany,24309,276
2000-07,Malaysia,133453,458
2000-07,Indonesia,148364,360
2000-07,Thailand,95897,764
2000-07,Philippines,29850,608
2000-07,Vietnam,15005,704
2000-07,China,33053,156
2000-07,Hong Kong,79366,344
2000-07,Japan,91056,392
2000-07,United Kingdom,57069,826
2000-07,France,11873,250
2000-07,Germany,25670,276
2000-08,Malaysia,130507,458
2000-08,Indonesia,124900,360
2000-08,Thailand,95766,764
2000-08,Philippines,28301,608
2000-08,Vietnam,12226,704
2000-08,China,45382,156
2000-08,Hong Kong,97926,344
2000-08,Japan,108413,392
2000-08,United Kingdom,60700,826
2000-08,France,13067,250
2000-08,Germany,28764,276
2000-09,Malaysia,133081,458
2000-09,Indonesia,124164,360
2000-09,Thailand,97160,764
2000-09,Philippines,27437,608
2000-09,Vietnam,11490,704
2000-09,China,52333,156
2000-09,Hong Kong,74277,344
2000-09,Japan,99438,392
2000-09,United Kingdom,60006,826
2000-09,France,12409,250
2000-09,Germany,28576,276
2000-10,Malaysia,126511,458
2000-10,Indonesia,125366,360
2000-10,Thailand,100087,764
2000-10,Philippines,29311,608
2000-10,Vietnam,11808,704
2000-10,China,55230,156
2000-10,Hong Kong,77626,344
2000-10,Japan,85575,392
2000-10,United Kingdom,48898,826
2000-10,France,10755,250
2000-10,Germany,25077,276
2000-11,Malaysia,132435,458
2000-11,Indonesia,128657,360
2000-11,Thailand,117360,764
2000-11,Philippines,30280,608
2000-11,Vietnam,13747,704
2000-11,China,52636,156
2000-11,Hong Kong,82579,344
2000-11,Japan,89348,392
2000-11,United Kingdom,52629,826
2000-11,France,11848,250
2000-11,Germany,25182,276
2000-12,Malaysia,137916,458
2000-12,Indonesia,112382,360
2000-12,Thailand,125506,764
2000-12,Philippines,37819,608
2000-12,Vietnam,16371,704
2000-12,China,55686,156
2000-12,Hong Kong,91392,344
2000-12,Japan,84459,392
2000-12,United Kingdom,53100,826
2000-12,France,11559,250
2000-12,Germany,22220,276
2001-01,Malaysia,133197,458
2001-01,Indonesia,138228,360
2001-01,Thailand,103163,764
2001-01,Philippines,23816,608
2001-01,Vietnam,17779,704
2001-01,China,49965,156
2001-01,Hong Kong,72621,344
2001-01,Japan,87762,392
2001-01,United Kingdom,62226,826
2001-01,France,12127,250
2001-01,Germany,24638,276
2001-02,Malaysia,111439,458
2001-02,Indonesia,104089,360
2001-02,Thailand,97296,764
2001-02,Philippines,24960,608
2001-02,Vietnam,13505,704
2001-02,China,37519,156
2001-02,Hong Kong,67682,344
2001-02,Japan,81645,392
2001-02,United Kingdom,45167,826
2001-02,France,10837,250
2001-02,Germany,22366,276
2001-03,Malaysia,135528,458
2001-03,Indonesia,128734,360
2001-03,Thailand,117647,764
2001-03,Philippines,33597,608
2001-03,Vietnam,14746,704
2001-03,China,49219,156
2001-03,Hong Kong,85926,344
2001-03,Japan,100067,392
2001-03,United Kingdom,60386,826
2001-03,France,14368,250
2001-03,Germany,30336,276
2001-04,Malaysia,125653,458
2001-04,Indonesia,117171,360
2001-04,Thailand,110359,764
2001-04,Philippines,34354,608
2001-04,Vietnam,13717,704
2001-04,China,54412,156
2001-04,Hong Kong,73630,344
2001-04,Japan,74675,392
2001-04,United Kingdom,59099,826
2001-04,France,15227,250
2001-04,Germany,27375,276
2001-05,Malaysia,134339,458
2001-05,Indonesia,120242,360
2001-05,Thailand,110447,764
2001-05,Philippines,32616,608
2001-05,Vietnam,13366,704
2001-05,China,60309,156
2001-05,Hong Kong,82755,344
2001-05,Japan,73940,392
2001-05,United Kingdom,53931,826
2001-05,France,14991,250
2001-05,Germany,28418,276
2001-06,Malaysia,146864,458
2001-06,Indonesia,126737,360
2001-06,Thailand,119146,764
2001-06,Philippines,30368,608
2001-06,Vietnam,16145,704
2001-06,China,51943,156
2001-06,Hong Kong,78531,344
2001-06,Japan,78888,392
2001-06,United Kingdom,47931,826
2001-06,France,14459,250
2001-06,Germany,26527,276
2001-07,Malaysia,134083,458
2001-07,Indonesia,151178,360
2001-07,Thailand,108280,764
2001-07,Philippines,29156,608
2001-07,Vietnam,16571,704
2001-07,China,39914,156
2001-07,Hong Kong,77060,344
2001-07,Japan,83608,392
2001-07,United Kingdom,54706,826
2001-07,France,13928,250
2001-07,Germany,29051,276
2001-08,Malaysia,130799,458
2001-08,Indonesia,135290,360
2001-08,Thailand,110526,764
2001-08,Philippines,27432,608
2001-08,Vietnam,14783,704
2001-08,China,53547,156
2001-08,Hong Kong,89299,344
2001-08,Japan,103453,392
2001-08,United Kingdom,53787,826
2001-08,France,16322,250
2001-08,Germany,33099,276
2001-09,Malaysia,127501,458
2001-09,Indonesia,128237,360
2001-09,Thailand,93874,764
2001-09,Philippines,24927,608
2001-09,Vietnam,13306,704
2001-09,China,60941,156
2001-09,Hong Kong,63234,344
2001-09,Japan,84971,392
2001-09,United Kingdom,54323,826
2001-09,France,13808,250
2001-09,Germany,29525,276
2001-10,Malaysia,105945,458
2001-10,Indonesia,118498,360
2001-10,Thailand,97734,764
2001-10,Philippines,23833,608
2001-10,Vietnam,12711,704
2001-10,China,58031,156
2001-10,Hong Kong,69011,344
2001-10,Japan,52127,392
2001-10,United Kingdom,42859,826
2001-10,France,11168,250
2001-10,Germany,26584,276
2001-11,Malaysia,106333,458
2001-11,Indonesia,118400,360
2001-11,Thailand,111698,764
2001-11,Philippines,27533,608
2001-11,Vietnam,14013,704
2001-11,China,58964,156
2001-11,Hong Kong,73769,344
2001-11,Japan,49726,392
2001-11,United Kingdom,43987,826
2001-11,France,12286,250
2001-11,Germany,26585,276
2001-12,Malaysia,122046,458
2001-12,Indonesia,138242,360
2001-12,Thailand,138991,764
2001-12,Philippines,37387,608
2001-12,Vietnam,16594,704
2001-12,China,62533,156
2001-12,Hong Kong,91726,344
2001-12,Japan,60580,392
2001-12,United Kingdom,44801,826
2001-12,France,11912,250
2001-12,Germany,24005,276
2002-01,Malaysia,103096,458
2002-01,Indonesia,129049,360
2002-01,Thailand,101378,764
2002-01,Philippines,26456,608
2002-01,Vietnam,15547,704
2002-01,China,41586,156
2002-01,Hong Kong,62157,344
2002-01,Japan,69014,392
2002-01,United Kingdom,56916,826
2002-01,France,14407,250
2002-01,Germany,29614,276
2002-02,Malaysia,110358,458
2002-02,Indonesia,105435,360
2002-02,Thailand,112822,764
2002-02,Philippines,25484,608
2002-02,Vietnam,15601,704
2002-02,China,63658,156
2002-02,Hong Kong,76544,344
2002-02,Japan,68188,392
2002-02,United Kingdom,45016,826
2002-02,France,13607,250
2002-02,Germany,22964,276
2002-03,Malaysia,122929,458
2002-03,Indonesia,136548,360
2002-03,Thailand,128349,764
2002-03,Philippines,37116,608
2002-03,Vietnam,17125,704
2002-03,China,60387,156
2002-03,Hong Kong,75982,344
2002-03,Japan,93667,392
2002-03,United Kingdom,61421,826
2002-03,France,18545,250
2002-03,Germany,29493,276
2002-04,Malaysia,108629,458
2002-04,Indonesia,121353,360
2002-04,Thailand,116579,764
2002-04,Philippines,34911,608
2002-04,Vietnam,15364,704
2002-04,China,70483,156
2002-04,Hong Kong,78080,344
2002-04,Japan,68052,392
2002-04,United Kingdom,57178,826
2002-04,France,14326,250
2002-04,Germany,34610,276
2002-05,Malaysia,121460,458
2002-05,Indonesia,133677,360
2002-05,Thailand,121283,764
2002-05,Philippines,36436,608
2002-05,Vietnam,16188,704
2002-05,China,78127,156
2002-05,Hong Kong,83802,344
2002-05,Japan,70061,392
2002-05,United Kingdom,51960,826
2002-05,France,15874,250
2002-05,Germany,31917,276
2002-06,Malaysia,123224,458
2002-06,Indonesia,139659,360
2002-06,Thailand,119242,764
2002-06,Philippines,32401,608
2002-06,Vietnam,17422,704
2002-06,China,65270,156
2002-06,Hong Kong,75944,344
2002-06,Japan,70941,392
2002-06,United Kingdom,50896,826
2002-06,France,11953,250
2002-06,Germany,27260,276
2002-07,Malaysia,112775,458
2002-07,Indonesia,162906,360
2002-07,Thailand,108200,764
2002-07,Philippines,28465,608
2002-07,Vietnam,18256,704
2002-07,China,47676,156
2002-07,Hong Kong,78166,344
2002-07,Japan,77525,392
2002-07,United Kingdom,51795,826
2002-07,France,14447,250
2002-07,Germany,29436,276
2002-08,Malaysia,111229,458
2002-08,Indonesia,140088,360
2002-08,Thailand,110283,764
2002-08,Philippines,26010,608
2002-08,Vietnam,15768,704
2002-08,China,64526,156
2002-08,Hong Kong,86343,344
2002-08,Japan,101214,392
2002-08,United Kingdom,54230,826
2002-08,France,15619,250
2002-08,Germany,32912,276
2002-09,Malaysia,107422,458
2002-09,Indonesia,132993,360
2002-09,Thailand,100847,764
2002-09,Philippines,24893,608
2002-09,Vietnam,14654,704
2002-09,China,71572,156
2002-09,Hong Kong,63616,344
2002-09,Japan,90928,392
2002-09,United Kingdom,52506,826
2002-09,France,15753,250
2002-09,Germany,32803,276
2002-10,Malaysia,110551,458
2002-10,Indonesia,121097,360
2002-10,Thailand,119313,764
2002-10,Philippines,26228,608
2002-10,Vietnam,16610,704
2002-10,China,78077,156
2002-10,Hong Kong,75366,344
2002-10,Japan,76280,392
2002-10,United Kingdom,44101,826
2002-10,France,13221,250
2002-10,Germany,27990,276
2002-11,Malaysia,109094,458
2002-11,Indonesia,110725,360
2002-11,Thailand,127045,764
2002-11,Philippines,28719,608
2002-11,Vietnam,18738,704
2002-11,China,83694,156
2002-11,Hong Kong,80233,344
2002-11,Japan,75507,392
2002-11,United Kingdom,43090,826
2002-11,France,15000,250
2002-11,Germany,27116,276
2002-12,Malaysia,128729,458
2002-12,Indonesia,140885,360
2002-12,Thailand,143416,764
2002-12,Philippines,38486,608
2002-12,Vietnam,20725,704
2002-12,China,81675,156
2002-12,Hong Kong,95013,344
2002-12,Japan,76127,392
2002-12,United Kingdom,45366,826
2002-12,France,14635,250
2002-12,Germany,24838,276
2003-01,Malaysia,113764,458
2003-01,Indonesia,142530,360
2003-01,Thailand,111407,764
2003-01,Philippines,25965,608
2003-01,Vietnam,21741,704
2003-01,China,58721,156
2003-01,Hong Kong,61991,344
2003-01,Japan,77337,392
2003-01,United Kingdom,55088,826
2003-01,France,16767,250
2003-01,Germany,32355,276
2003-02,Malaysia,95178,458
2003-02,Indonesia,105379,360
2003-02,Thailand,116179,764
2003-02,Philippines,25035,608
2003-02,Vietnam,17772,704
2003-02,China,70740,156
2003-02,Hong Kong,77233,344
2003-02,Japan,63157,392
2003-02,United Kingdom,43904,826
2003-02,France,13422,250
2003-02,Germany,24068,276
2003-03,Malaysia,103482,458
2003-03,Indonesia,123938,360
2003-03,Thailand,115514,764
2003-03,Philippines,31535,608
2003-03,Vietnam,16184,704
2003-03,China,63910,156
2003-03,Hong Kong,56702,344
2003-03,Japan,79337,392
2003-03,United Kingdom,52831,826
2003-03,France,17100,250
2003-03,Germany,32391,276
2003-04,Malaysia,39117,458
2003-04,Indonesia,59704,360
2003-04,Thailand,40940,764
2003-04,Philippines,18499,608
2003-04,Vietnam,5932,704
2003-04,China,20402,156
2003-04,Hong Kong,14631,344
2003-04,Japan,29875,392
2003-04,United Kingdom,47163,826
2003-04,France,11320,250
2003-04,Germany,23692,276
2003-05,Malaysia,37034,458
2003-05,Indonesia,61171,360
2003-05,Thailand,41239,764
2003-05,Philippines,16043,608
2003-05,Vietnam,5786,704
2003-05,China,10121,156
2003-05,Hong Kong,10720,344
2003-05,Japan,20040,392
2003-05,United Kingdom,41654,826
2003-05,France,8806,250
2003-05,Germany,22382,276
2003-06,Malaysia,68051,458
2003-06,Indonesia,103033,360
2003-06,Thailand,81629,764
2003-06,Philippines,22359,608
2003-06,Vietnam,9924,704
2003-06,China,18969,156
2003-06,Hong Kong,28594,344
2003-06,Japan,34054,392
2003-06,United Kingdom,41531,826
2003-06,France,12254,250
2003-06,Germany,20150,276
2003-07,Malaysia,90904,458
2003-07,Indonesia,142556,360
2003-07,Thailand,108679,764
2003-07,Philippines,26727,608
2003-07,Vietnam,15297,704
2003-07,China,39396,156
2003-07,Hong Kong,61390,344
2003-07,Japan,47460,392
2003-07,United Kingdom,50197,826
2003-07,France,13415,250
2003-07,Germany,22872,276
2003-08,Malaysia,94590,458
2003-08,Indonesia,119922,360
2003-08,Thailand,118172,764
2003-08,Philippines,27810,608
2003-08,Vietnam,15096,704
2003-08,China,59001,156
2003-08,Hong Kong,76361,344
2003-08,Japan,65787,392
2003-08,United Kingdom,56288,826
2003-08,France,16093,250
2003-08,Germany,29746,276
2003-09,Malaysia,95473,458
2003-09,Indonesia,119789,360
2003-09,Thailand,107790,764
2003-09,Philippines,26068,608
2003-09,Vietnam,14644,704
2003-09,China,69543,156
2003-09,Hong Kong,63430,344
2003-09,Japan,73751,392
2003-09,United Kingdom,53256,826
2003-09,France,16985,250
2003-09,Germany,29522,276
2003-10,Malaysia,95056,458
2003-10,Indonesia,122437,360
2003-10,Thailand,118250,764
2003-10,Philippines,27908,608
2003-10,Vietnam,16417,704
2003-10,China,77224,156
2003-10,Hong Kong,66706,344
2003-10,Japan,61950,392
2003-10,United Kingdom,43995,826
2003-10,France,13522,250
2003-10,Germany,26087,276
2003-11,Malaysia,90778,458
2003-11,Indonesia,133079,360
2003-11,Thailand,137943,764
2003-11,Philippines,31015,608
2003-11,Vietnam,19960,704
2003-11,China,84373,156
2003-11,Hong Kong,76319,344
2003-11,Japan,65283,392
2003-11,United Kingdom,49206,826
2003-11,France,15237,250
2003-11,Germany,26841,276
2003-12,Malaysia,110799,458
2003-12,Indonesia,148859,360
2003-12,Thailand,147863,764
2003-12,Philippines,38903,608
2003-12,Vietnam,24639,704
2003-12,China,78639,156
2003-12,Hong Kong,81149,344
2003-12,Japan,68356,392
2003-12,United Kingdom,47970,826
2003-12,France,16037,250
2003-12,Germany,25746,276
2004-01,Malaysia,96899,458
